#Series Time Value
Total Average (10 sec) 12:29:38 5.21790390000034
Total Average (10 sec) 12:29:40 4.98347290000034
Total Average (10 sec) 12:29:42 4.93683550000034
Total Average (10 sec) 12:29:44 5.35848940000034
Total Average (10 sec) 12:29:46 5.98132970000034
Total Average (10 sec) 12:29:48 8.02871690000034
Total Average (10 sec) 12:29:50 9.86637860000034
Total Average (10 sec) 12:29:52 12.72646180000034
Total Average (10 sec) 12:29:54 17.19314290000034
Total Average (10 sec) 12:29:56 21.67829390000034
Total Average (10 sec) 12:29:58 26.503320800000342
Total Average (10 sec) 12:30:00 31.92016820000034
Total Average (10 sec) 12:30:02 39.34480600000034
Total Average (10 sec) 12:30:04 46.31705840000034
Total Average (10 sec) 12:30:06 55.23792710000034
Total Average (10 sec) 12:30:08 60.77290230000034
Total Average (10 sec) 12:30:10 65.45679950000034
Total Average (10 sec) 12:30:12 71.76803120000034
Total Average (10 sec) 12:30:14 76.10366850000034
Total Average (10 sec) 12:30:16 80.12612030000034
Total Average (10 sec) 12:30:18 82.06935490000033
Total Average (10 sec) 12:30:20 84.84098580000034
Total Average (10 sec) 12:30:22 83.21214980000033
Total Average (10 sec) 12:30:24 82.08442530000033
Total Average (10 sec) 12:30:26 78.72168350000034
Total Average (10 sec) 12:30:28 74.98032110000034
Total Average (10 sec) 12:30:30 74.51106840000033
Total Average (10 sec) 12:30:32 69.00918310000034
Total Average (10 sec) 12:30:34 63.17017290000034
Total Average (10 sec) 12:30:36 57.88051150000034
Total Average (10 sec) 12:30:38 52.69603940000034
Total Average (10 sec) 12:30:40 44.935198600000334
Total Average (10 sec) 12:30:42 40.75947230000033
Total Average (10 sec) 12:30:44 35.241171600000335
Total Average (10 sec) 12:30:46 30.256018000000335
Total Average (10 sec) 12:30:48 27.133153100000335
Total Average (10 sec) 12:30:50 21.435231500000334
Total Average (10 sec) 12:30:52 18.128654900000335
Total Average (10 sec) 12:30:54 16.344446200000334
Total Average (10 sec) 12:30:56 13.465651200000334
Total Average (10 sec) 12:30:58 12.460643400000334
Total Average (10 sec) 12:31:00 13.333887300000333
Total Average (10 sec) 12:31:02 12.388146600000333
Total Average (10 sec) 12:31:04 12.718488200000333
Total Average (10 sec) 12:31:06 13.291163300000331
Total Average (10 sec) 12:31:08 15.490098600000332
Total Average (10 sec) 12:31:10 18.461439700000334
Total Average (10 sec) 12:31:12 21.66386590000033
Total Average (10 sec) 12:31:14 25.23676170000033
Total Average (10 sec) 12:31:16 31.21683000000033
Total Average (10 sec) 12:31:18 34.077210300000324
Total Average (10 sec) 12:31:20 37.896225400000326
Total Average (10 sec) 12:31:22 43.82780060000033
Total Average (10 sec) 12:31:24 46.68580140000033
Total Average (10 sec) 12:31:26 50.85025670000033
Total Average (10 sec) 12:31:28 54.05157470000033
Total Average (10 sec) 12:31:30 55.725908300000334
Total Average (10 sec) 12:31:32 56.60815890000033
Total Average (10 sec) 12:31:34 56.490798600000325
Total Average (10 sec) 12:31:36 54.94870310000033
Total Average (10 sec) 12:31:38 55.50333910000033
Total Average (10 sec) 12:31:40 54.700730200000336
Total Average (10 sec) 12:31:42 51.35366060000034
Total Average (10 sec) 12:31:44 51.490551000000345
Total Average (10 sec) 12:31:46 49.62912290000035
Total Average (10 sec) 12:31:48 45.481240300000344
Total Average (10 sec) 12:31:50 42.93985290000034
Total Average (10 sec) 12:31:52 40.62961310000034
Total Average (10 sec) 12:31:54 38.927761400000335
Total Average (10 sec) 12:31:56 36.68838320000034
Total Average (10 sec) 12:31:58 36.03564190000034
Total Average (10 sec) 12:32:00 35.16356210000034
Total Average (10 sec) 12:32:02 35.82297490000035
Total Average (10 sec) 12:32:04 35.46615150000035
Total Average (10 sec) 12:32:06 37.57453090000035
Total Average (10 sec) 12:32:08 42.30664050000035
Total Average (10 sec) 12:32:10 45.77972040000035
Total Average (10 sec) 12:32:12 50.23195280000035
Total Average (10 sec) 12:32:14 52.69687590000035
Total Average (10 sec) 12:32:16 58.61121550000034
Total Average (10 sec) 12:32:18 61.86754560000035
Total Average (10 sec) 12:32:20 67.07754050000035
Total Average (10 sec) 12:32:22 68.83819530000036
Total Average (10 sec) 12:32:24 70.71182660000036
Total Average (10 sec) 12:32:26 70.05603470000037
Total Average (10 sec) 12:32:28 68.05564100000035
Total Average (10 sec) 12:32:30 66.60007040000036
Total Average (10 sec) 12:32:32 67.33495350000035
Total Average (10 sec) 12:32:34 67.66716670000037
Total Average (10 sec) 12:32:36 67.88184270000036
Total Average (10 sec) 12:32:38 67.03120640000037
Total Average (10 sec) 12:32:40 65.53186330000037
Total Average (10 sec) 12:32:42 64.67836330000037
Total Average (10 sec) 12:32:44 64.47177730000035
Total Average (10 sec) 12:32:46 69.26177100000035
Total Average (10 sec) 12:32:48 74.03626750000036
Total Average (10 sec) 12:32:50 77.59689330000036
Total Average (10 sec) 12:32:52 77.71391680000036
Total Average (10 sec) 12:32:54 79.38968700000035
Total Average (10 sec) 12:32:56 78.06924630000034
Total Average (10 sec) 12:32:58 77.53784720000036
Total Average (10 sec) 12:33:00 77.05573350000034
Total Average (10 sec) 12:33:02 77.41793790000035
Total Average (10 sec) 12:33:04 77.32053640000035
Total Average (10 sec) 12:33:06 70.07831990000037
Total Average (10 sec) 12:33:08 64.18224220000036
Total Average (10 sec) 12:33:10 58.66028660000036
Total Average (10 sec) 12:33:12 54.08736680000036
Total Average (10 sec) 12:33:14 48.89084560000036
Total Average (10 sec) 12:33:16 42.855414300000355
Total Average (10 sec) 12:33:18 38.732138000000354
Total Average (10 sec) 12:33:20 33.36712260000035
Total Average (10 sec) 12:33:22 29.54177180000035
Total Average (10 sec) 12:33:24 24.13287700000035
Total Average (10 sec) 12:33:26 21.39065250000035
Total Average (10 sec) 12:33:28 17.953050700000347
Total Average (10 sec) 12:33:30 15.514458900000346
Total Average (10 sec) 12:33:32 12.394340700000347
Total Average (10 sec) 12:33:34 10.375253300000349
Total Average (10 sec) 12:33:36 9.158371300000349
Total Average (10 sec) 12:33:38 8.151599100000348
Total Average (10 sec) 12:33:40 6.598508500000348
Total Average (10 sec) 12:33:42 4.9726150000003475
Total Average (10 sec) 12:33:44 4.851053000000348
Total Average (10 sec) 12:33:46 4.674368500000347
Total Average (10 sec) 12:33:48 6.080682100000347
Total Average (10 sec) 12:33:50 7.258357700000346
Total Average (10 sec) 12:33:52 9.716024500000346
Total Average (10 sec) 12:33:54 11.297735700000345
Total Average (10 sec) 12:33:56 14.703744700000346
Total Average (10 sec) 12:33:58 19.097935000000344
Total Average (10 sec) 12:34:00 24.323892800000344
Total Average (10 sec) 12:34:02 29.224995600000348
Total Average (10 sec) 12:34:04 35.092543900000344
Total Average (10 sec) 12:34:06 40.744383300000344
Total Average (10 sec) 12:34:08 47.79784250000035
Total Average (10 sec) 12:34:10 54.48045340000035
Total Average (10 sec) 12:34:12 59.77428560000035
Total Average (10 sec) 12:34:14 66.72954080000035
Total Average (10 sec) 12:34:16 69.68570150000035
Total Average (10 sec) 12:34:18 74.78453000000034
Total Average (10 sec) 12:34:20 78.51645410000035
Total Average (10 sec) 12:34:22 80.20670940000034
Total Average (10 sec) 12:34:24 82.89955260000035
Total Average (10 sec) 12:34:26 81.57430380000035
Total Average (10 sec) 12:34:28 78.17119020000035
Total Average (10 sec) 12:34:30 73.75363310000036
Total Average (10 sec) 12:34:32 69.01819420000035
Total Average (10 sec) 12:34:34 65.34921570000036
Total Average (10 sec) 12:34:36 60.801849200000355
Total Average (10 sec) 12:34:38 51.620393600000355
Total Average (10 sec) 12:34:40 43.43495640000036
Total Average (10 sec) 12:34:42 37.23488790000035
Total Average (10 sec) 12:34:44 28.82470760000035
Total Average (10 sec) 12:34:46 24.843950700000352
Total Average (10 sec) 12:34:48 19.70476010000035
Total Average (10 sec) 12:34:50 17.01079140000035
Total Average (10 sec) 12:34:52 14.99634940000035
Total Average (10 sec) 12:34:54 10.70994810000035
Total Average (10 sec) 12:34:56 9.667937700000348
Total Average (10 sec) 12:34:58 9.771323800000348
Total Average (10 sec) 12:35:00 10.043624400000347
Total Average (10 sec) 12:35:02 10.495376400000348
Total Average (10 sec) 12:35:04 11.051732500000346
Total Average (10 sec) 12:35:06 11.470283800000345
Total Average (10 sec) 12:35:08 12.114327600000346
Total Average (10 sec) 12:35:10 11.720135800000346
Total Average (10 sec) 12:35:12 11.484067100000345
Total Average (10 sec) 12:35:14 11.994002800000345
Total Average (10 sec) 12:35:16 11.740642500000344
Total Average (10 sec) 12:35:18 12.556361200000346
Total Average (10 sec) 12:35:20 12.687618900000347
Total Average (10 sec) 12:35:22 12.788127000000348
Total Average (10 sec) 12:35:24 12.737080500000348
Total Average (10 sec) 12:35:26 13.277887800000348
Total Average (10 sec) 12:35:28 13.524000000000347
Total Average (10 sec) 12:35:30 13.323564700000347
Total Average (10 sec) 12:35:32 12.898627100000349
Total Average (10 sec) 12:35:34 12.632702300000348
Total Average (10 sec) 12:35:36 13.58504410000035
Total Average (10 sec) 12:35:38 12.696577100000349
Total Average (10 sec) 12:35:40 12.613488200000349
Total Average (10 sec) 12:35:42 12.175673700000349
Total Average (10 sec) 12:35:44 12.743389300000349
Total Average (10 sec) 12:35:46 12.012476200000348
Total Average (10 sec) 12:35:48 11.617644300000347
Total Average (10 sec) 12:35:50 11.970020500000349
Total Average (10 sec) 12:35:52 12.841142700000347
Total Average (10 sec) 12:35:54 12.668932800000347
Total Average (10 sec) 12:35:56 11.865046800000346
Total Average (10 sec) 12:35:58 12.587995000000348
Total Average (10 sec) 12:36:00 12.385618200000348
Total Average (10 sec) 12:36:02 13.865317300000347
Total Average (10 sec) 12:36:04 13.08938680000035
Total Average (10 sec) 12:37:32 11.86646440000035
Total Average (10 sec) 12:37:34 10.89564740000035
Total Average (10 sec) 12:37:36 9.77034010000035
Total Average (10 sec) 12:37:38 8.27591320000035
Total Average (10 sec) 12:37:40 7.23264030000035
Total Average (10 sec) 12:37:42 6.16365570000035
Total Average (10 sec) 12:37:44 4.47968680000035
Total Average (10 sec) 12:37:46 3.307855200000349
Total Average (10 sec) 12:37:48 0.8503322000003489
Total Average (10 sec) 12:37:50 3.488764832582092e-13
Total Average (10 sec) 12:37:52 3.488764832582092e-13
Total Average (10 sec) 12:37:54 3.488764832582092e-13
Total Average (10 sec) 12:37:56 3.488764832582092e-13
Total Average (10 sec) 12:37:58 3.488764832582092e-13
Total Average (10 sec) 12:38:00 3.488764832582092e-13
Total Average (10 sec) 12:38:02 3.488764832582092e-13
Total Average (10 sec) 12:38:04 3.488764832582092e-13
Total Average (10 sec) 12:38:06 3.488764832582092e-13
Total Average (10 sec) 12:38:08 3.488764832582092e-13
Total Average (10 sec) 12:38:10 3.488764832582092e-13
Total Average (10 sec) 12:38:12 3.488764832582092e-13
Total Average (10 sec) 12:38:14 3.488764832582092e-13
Total Average (10 sec) 12:38:16 3.488764832582092e-13
Total Average (10 sec) 12:38:18 3.488764832582092e-13
Total Average (10 sec) 12:38:20 3.488764832582092e-13
Total Average (10 sec) 12:38:22 3.488764832582092e-13
Total Average (10 sec) 12:38:24 3.488764832582092e-13
Total Average (10 sec) 12:38:26 3.488764832582092e-13
Total Average (10 sec) 12:38:28 45.72338870000034
Total Average (10 sec) 12:38:30 93.31067510000034
Total Average (10 sec) 12:38:32 136.77490240000034
Total Average (10 sec) 12:38:34 175.67187510000034
Total Average (10 sec) 12:38:36 222.01362620000032
Total Average (10 sec) 12:38:38 268.11665050000033
Total Average (10 sec) 12:38:40 316.8428743000003
Total Average (10 sec) 12:38:42 365.4367281000003
Total Average (10 sec) 12:38:44 411.4208193000003
Total Average (10 sec) 12:38:46 454.37863180000033
Total Average (10 sec) 12:38:48 455.05218520000034
Total Average (10 sec) 12:38:50 452.0766877000004
Total Average (10 sec) 12:38:52 454.4884370000003
Total Average (10 sec) 12:38:54 456.7892243000004
Total Average (10 sec) 12:38:56 457.11775820000037
Total Average (10 sec) 12:38:58 459.9287933000004
Total Average (10 sec) 12:39:00 455.3542785000004
Total Average (10 sec) 12:39:02 451.1521056000004
Total Average (10 sec) 12:39:04 447.8279570000004
Total Average (10 sec) 12:39:06 452.61735520000036
Total Average (10 sec) 12:39:08 449.58563830000037
Total Average (10 sec) 12:39:10 448.4616119000004
Total Average (10 sec) 12:39:12 454.4207427000004
Total Average (10 sec) 12:39:14 449.41294240000036
Total Average (10 sec) 12:39:16 446.01624440000035
Total Average (10 sec) 12:39:18 442.5883270000003
Total Average (10 sec) 12:39:20 439.60165400000034
Total Average (10 sec) 12:39:22 444.21823120000033
Total Average (10 sec) 12:39:24 449.93035590000034
Total Average (10 sec) 12:39:26 448.2315491000004
Total Average (10 sec) 12:39:28 453.3040802000004
Total Average (10 sec) 12:39:30 452.6010162000004
Total Average (10 sec) 12:39:32 447.1042602000004
Total Average (10 sec) 12:39:34 460.3377075000004
Total Average (10 sec) 12:39:36 472.76507260000034
Total Average (10 sec) 12:39:38 479.65277700000036
Total Average (10 sec) 12:39:40 490.35731500000037
Total Average (10 sec) 12:39:42 498.23238210000045
Total Average (10 sec) 12:39:44 495.22990100000044
Total Average (10 sec) 12:39:46 496.08421620000047
Total Average (10 sec) 12:39:48 495.80887750000045
Total Average (10 sec) 12:39:50 501.75147090000047
Total Average (10 sec) 12:39:52 508.7271942000005
Total Average (10 sec) 12:39:54 512.9196808000004
Total Average (10 sec) 12:39:56 513.9061127000004
Total Average (10 sec) 12:39:58 506.6675873000005
Total Average (10 sec) 12:40:00 497.4847687000005
Total Average (10 sec) 12:40:02 491.11911620000046
Total Average (10 sec) 12:40:04 492.32810670000055
Total Average (10 sec) 12:40:06 497.0330048000005
Total Average (10 sec) 12:40:08 496.4427430000005
Total Average (10 sec) 12:40:10 491.1611329000005
Total Average (10 sec) 12:40:12 486.2323121000005
Total Average (10 sec) 12:40:14 478.1578309000005
Total Average (10 sec) 12:40:16 472.76936660000047
Total Average (10 sec) 12:40:18 480.7890871000004
Total Average (10 sec) 12:40:20 493.3129274000004
Total Average (10 sec) 12:40:22 500.5286531000003
Total Average (10 sec) 12:40:24 503.80561530000034
Total Average (10 sec) 12:40:26 502.42913210000034
Total Average (10 sec) 12:40:28 505.6442505000003
Total Average (10 sec) 12:40:30 515.8855743000003
Total Average (10 sec) 12:40:32 527.8140838000002
Total Average (10 sec) 12:40:34 524.4109649000002
Total Average (10 sec) 12:40:36 523.7970183000002
Total Average (10 sec) 12:40:38 523.5758086000003
Total Average (10 sec) 12:40:40 523.3291411000002
Total Average (10 sec) 12:40:42 523.3806975000003
Total Average (10 sec) 12:40:44 516.7788451000004
Total Average (10 sec) 12:40:46 524.6197021000003
Total Average (10 sec) 12:40:48 527.9456176000002
Total Average (10 sec) 12:40:50 532.6716796000003
Total Average (10 sec) 12:40:52 532.0851196000002
Total Average (10 sec) 12:40:54 534.4827758000004
Total Average (10 sec) 12:40:56 537.1071777000003
Total Average (10 sec) 12:40:58 545.7373596000003
Total Average (10 sec) 12:41:00 546.4096802000003
Total Average (10 sec) 12:41:02 541.8256287000003
Total Average (10 sec) 12:41:04 544.9898255000003
Total Average (10 sec) 12:41:06 538.4306214000003
Total Average (10 sec) 12:41:08 540.6183594000003
Total Average (10 sec) 12:41:10 538.2768921000003
Total Average (10 sec) 12:41:12 533.7595215000003
Total Average (10 sec) 12:41:14 542.6095825000002
Total Average (10 sec) 12:41:16 544.4053100000002
Total Average (10 sec) 12:41:18 531.2444121000001
Total Average (10 sec) 12:41:20 522.5021483000002
Total Average (10 sec) 12:41:22 520.1394133000001
Total Average (10 sec) 12:41:24 521.4869749000001
Total Average (10 sec) 12:41:26 513.5858427000001
Total Average (10 sec) 12:41:28 504.4278838
Total Average (10 sec) 12:41:30 497.27648310000006
Total Average (10 sec) 12:41:32 490.05426020000004
Total Average (10 sec) 12:41:34 484.12404480000004
Total Average (10 sec) 12:41:36 478.0161774000001
Total Average (10 sec) 12:41:38 474.0885682000001
